139835,195.57,-99.19,0.00,25.00
139855,195.57,-98.95,0.00,25.00
139875,195.57,-98.70,0.00,25.00
139895,195.57,-98.44,0.00,25.00
139916,195.57,-98.19,0.00,25.00
139936,195.57,-97.93,0.00,25.00
139956,195.57,-97.67,0.00,25.00
139976,195.57,-97.41,0.00,25.00
139996,195.57,-97.14,0.00,25.00
140016,195.57,-96.89,0.00,25.00
140036,195.57,-96.62,0.00,25.00
140056,195.57,-96.36,0.00,25.00
140076,195.57,-96.09,0.00,25.00
140096,195.57,-95.83,0.00,25.00
140117,195.57,-95.57,0.00,25.00
140137,195.57,-95.31,0.00,25.00
140157,195.57,-95.05,0.00,25.00
140177,195.57,-94.79,0.00,25.00
140197,195.57,-94.54,0.00,25.00
140217,195.57,-94.28,0.00,25.00
140237,195.57,-94.03,0.00,25.00
140257,195.57,-93.78,0.00,25.00
140277,195.57,-93.54,0.00,25.00
140297,195.57,-93.30,0.00,25.00
140319,195.57,-93.07,0.00,25.00
140339,195.57,-92.84,0.00,25.00
140359,195.57,-92.61,0.00,25.00
140379,195.57,-92.39,0.00,25.00
140399,195.57,-92.17,0.00,25.00
140419,195.57,-91.95,0.00,25.00
140439,195.57,-91.74,0.00,25.00
140459,195.57,-91.52,0.00,25.00
140479,195.57,-91.30,0.00,25.00
140499,195.57,-91.09,0.00,25.00
140522,195.57,-90.65,0.00,25.00
140542,195.57,-90.43,0.00,25.00
140562,195.57,-90.20,0.00,25.00
140582,195.57,-89.98,0.00,25.00
140602,195.57,-89.75,0.00,25.00
140622,195.57,-89.52,0.00,25.00
140642,195.57,-89.29,0.00,25.00
140662,195.57,-89.06,0.00,25.00
140682,195.57,-88.83,0.00,25.00
140702,195.57,-88.59,0.00,25.00
140724,195.57,-88.35,0.00,-25.00
140744,195.57,-88.12,0.00,-25.00
140764,195.57,-87.88,0.00,-25.00
140784,195.57,-87.65,0.00,-25.00
140804,195.57,-87.43,0.00,-25.00
140824,195.57,-87.23,0.00,-25.00
140844,195.57,-87.07,0.00,-25.00
140864,195.57,-86.93,0.00,-25.00
140884,195.57,-86.82,0.00,-25.00
140904,195.57,-86.74,0.00,-25.00
140926,195.57,-86.69,0.00,-25.00
140946,195.57,-86.67,0.00,-25.00
140966,195.57,-86.68,0.00,-25.00
140986,195.57,-86.71,0.00,-25.00
141006,195.57,-86.76,0.00,-25.00
141026,195.57,-86.84,0.00,-25.00
141046,195.57,-86.94,0.00,-25.00
141066,195.57,-87.06,0.00,-25.00
141086,195.57,-87.19,0.00,-25.00
141106,195.57,-87.34,0.00,-25.00
141128,195.57,-87.50,0.00,-25.00
